"unique_id","Club"
81832,"CF410"
81864,"CF123"
81868,"CF123"
81871,"CF210"
81894,"CF113"
81930,"CF111"
81942,"CF218"
81953,"CF109"
81963,"CF402"
81977,"CF403"
81996,"CF126"
81998,"CF132"
82011,"CF123"
82052,"CF413"
82055,"CF249"
82061,"CF113"
82068,"CF229"
82070,"CF245"
82073,"CF109"
82074,"CF109"
82076,"CF111"
82077,"CF119"
82078,"CF128"
82080,"CF133"
82085,"CF401"
82093,"CF401"
82096,"CF111"
82098,"CF242"
82111,"CF132"
82126,"CF123"
82146,"CF125"
82152,"CF105"
82164,"CF103"
82167,"CF123"
82169,"CF245"
82170,"CF254"
82184,"CF206"
82186,"CF249"
82188,"CF232"
82193,"CF405"
82233,"CF402"
82272,"CF402"
82291,"CF254"
82297,"CF402"
82307,"CF132"
82310,"CF132"
82320,"CF125"
82324,"CF123"
82331,"CF109"
82349,"CF111"
82380,"CF103"
82389,"CF212"
82391,"CF113"
82398,"CF119"
82414,"CF111"
82417,"CF123"
82422,"CF403"
82429,"CF410"
82438,"CF112"
82461,"CF124"
82477,"CF406"
82479,"CF218"
82493,"CF402"
82519,"CF229"
82541,"CF212"
82549,"CF123"
82556,"CF410"
82562,"CF132"
82565,"CF123"
82566,"CF101"
82577,"CF109"
82581,"CF101"
82619,"CF133"
82635,"CF128"
82648,"CF108"
82652,"CF413"
82655,"CF242"
82725,"CF129"
82742,"CF406"
82758,"CF125"
82766,"CF402"
82767,"CF604"
82778,"CF115"
82780,"CF132"
82801,"CF123"
82881,"CF111"
82905,"CF111"
82918,"CF232"
82929,"CF221"
82940,"CF115"
82959,"CF604"
82972,"CF109"
82981,"CF109"
82983,"CF402"
83004,"CF219"
83008,"CF132"
83009,"CF103"
83010,"CF204"
83028,"CF123"
83048,"CF402"
83072,"CF402"
83088,"CF124"
83091,"CF109"
83100,"CF106"
83102,"CF106"
83115,"CF119"
83116,"CF119"
83157,"CF123"
83172,"CF245"
83173,"CF103"
83189,"CF132"
83191,"CF123"
83192,"CF202"
83242,"CF132"
83264,"CF123"
83278,"CF117"
83296,"CF109"
83301,"CF133"
83304,"CF122"
83312,"CF132"
83330,"CF604"
83350,"CF402"
83351,"CF410"
83356,"CF604"
83371,"CF123"
83385,"CF114"
83395,"CF402"
83428,"CF132"
83434,"CF408"
83446,"CF105"
83451,"CF115"
83467,"CF111"
83480,"CF604"
83492,"CF117"
83498,"CF242"
83502,"CF402"
83510,"CF115"
83519,"CF111"
83523,"CF119"
83533,"CF204"
83535,"CF402"
83539,"CF254"
83540,"CF604"
83554,"CF123"
83603,"CF129"
83636,"CF123"
83637,"CF605"
83640,"CF413"
83656,"CF406"
83657,"CF403"
83658,"CF103"
83660,"CF604"
83667,"CF406"
83668,"CF210"
83677,"CF221"
83690,"CF252"
83695,"CF123"
83701,"CF132"
83708,"CF406"
83711,"CF123"
83741,"CF123"
83756,"CF117"
83757,"CF109"
83783,"CF402"
83784,"CF604"
83801,"CF117"
83812,"CF402"
83819,"CF420"
83820,"CF402"
83839,"CF402"
83848,"CF101"
83850,"CF109"
83858,"CF111"
83866,"CF108"
83873,"CF133"
83881,"CF406"
83921,"CF119"
83930,"CF123"
83957,"CF125"
83963,"CF111"
83964,"CF402"
83983,"CF115"
83985,"CF101"
83990,"CF245"
83996,"CF111"
84006,"CF111"
84013,"CF605"
84018,"CF111"
84073,"CF123"
84076,"CF133"
84077,"CF501"
84085,"CF109"
84095,"CF131"
84098,"CF604"
84110,"CF133"
84146,"CF111"
84149,"CF111"
84165,"CF402"
84169,"CF111"
84198,"CF402"
84213,"CF132"
84217,"CF245"
84220,"CF232"
84223,"CF111"
84232,"CF109"
84260,"CF402"
84267,"CF111"
84276,"CF122"
84283,"CF115"
84298,"CF242"
84332,"CF123"
84334,"CF101"
84336,"CF124"
84337,"CF109"
84369,"CF109"
84382,"CF111"
84391,"CF413"
84423,"CF402"
84425,"CF123"
84444,"CF108"
84459,"CF117"
84466,"CF604"
84484,"CF111"
84492,"CF245"
84495,"CF133"
84508,"CF242"
84516,"CF109"
84532,"CF202"
84546,"CF249"
84554,"CF111"
84569,"CF133"
84576,"CF111"
84583,"CF105"
84595,"CF106"
84601,"CF601"
84606,"CF202"
84611,"CF221"
84625,"CF221"
84629,"CF245"
84647,"CF109"
84650,"CF413"
84670,"CF109"
84687,"CF109"
84690,"CF119"
84694,"CF402"
84721,"CF133"
84723,"CF218"
84726,"CF109"
84734,"CF133"
84739,"CF111"
84752,"CF123"
84772,"CF242"
84775,"CF111"
84780,"CF601"
84826,"CF111"
84840,"CF114"
84876,"CF245"
84898,"CF105"
84899,"CF123"
84929,"CF121"
84930,"CF402"
84958,"CF125"
84979,"CF101"
85028,"CF261"
85032,"CF133"
85037,"CF206"
85039,"CF221"
85040,"CF229"
85048,"CF420"
85077,"CF605"
85080,"CF119"
85081,"CF252"
85093,"CF123"
85112,"CF205"
85118,"CF229"
85124,"CF111"
85132,"CF245"
85133,"CF242"
85137,"CF402"
85149,"CF249"
85160,"CF402"
85165,"CF123"
85170,"CF420"
85181,"CF101"
85187,"CF111"
85192,"CF245"
85219,"CF604"
85235,"CF245"
85239,"CF129"
85246,"CF113"
85253,"CF119"
85257,"CF125"
85269,"CF105"
85270,"CF221"
85274,"CF111"
85288,"CF262"
85294,"CF242"
85314,"CF413"
85365,"CF406"
85373,"CF245"
85377,"CF129"
85412,"CF413"
85422,"CF406"
85438,"CF401"
85460,"CF108"
85461,"CF133"
85478,"CF406"
85482,"CF601"
85500,"CF109"
85502,"CF113"
85543,"CF604"
85552,"CF111"
85566,"CF406"
85582,"CF114"
85589,"CF204"
85595,"CF115"
85599,"CF232"
85605,"CF406"
85613,"CF111"
85620,"CF123"
85650,"CF125"
85658,"CF125"
85665,"CF132"
85682,"CF201"
85686,"CF117"
85703,"CF221"
85722,"CF420"
85753,"CF604"
85782,"CF229"
85786,"CF111"
85800,"CF129"
85804,"CF101"
85811,"CF253"
85812,"CF221"
85839,"CF101"
85849,"CF115"
85865,"CF221"
85876,"CF229"
85881,"CF105"
85909,"CF253"
85910,"CF132"
85911,"CF402"
85935,"CF123"
85938,"CF245"
85947,"CF105"
85956,"CF604"
85974,"CF219"
85977,"CF125"
85980,"CF403"
86005,"CF117"
86012,"CF111"
86019,"CF405"
86029,"CF109"
86097,"CF219"
86102,"CF604"
86109,"CF117"
86110,"CF232"
86157,"CF128"
86167,"CF119"
86179,"CF105"
86180,"CF413"
86181,"CF249"
86201,"CF106"
86204,"CF413"
86206,"CF245"
86211,"CF402"
86216,"CF125"
86226,"CF101"
86249,"CF111"
86261,"CF106"
86263,"CF402"
86264,"CF228"
86285,"CF125"
86288,"CF121"
86299,"CF115"
86304,"CF105"
86365,"CF112"
86392,"CF133"
86425,"CF129"
86429,"CF417"
86450,"CF132"
86468,"CF115"
86474,"CF406"
86494,"CF401"
86505,"CF114"
86514,"CF132"
86558,"CF212"
86560,"CF125"
86564,"CF128"
86570,"CF125"
86578,"CF501"
86584,"CF114"
86593,"CF420"
86606,"CF117"
86628,"CF604"
86637,"CF133"
86640,"CF406"
86671,"CF404"
86680,"CF242"
86693,"CF101"
86736,"CF125"
86743,"CF402"
86749,"CF111"
86770,"CF221"
86776,"CF111"
86787,"CF101"
86794,"CF229"
86799,"CF107"
86805,"CF245"
86806,"CF109"
86813,"CF109"
86816,"CF245"
86820,"CF242"
86843,"CF413"
86864,"CF111"
86879,"CF108"
86882,"CF402"
86891,"CF242"
86914,"CF132"
86944,"CF404"
86950,"CF133"
86953,"CF402"
86971,"CF117"
86987,"CF109"
86994,"CF111"
86997,"CF407"
87002,"CF404"
87021,"CF212"
87025,"CF123"
87027,"CF404"
87037,"CF105"
87070,"CF124"
87087,"CF401"
87089,"CF404"
87108,"CF132"
87110,"CF604"
87115,"CF111"
87120,"CF123"
87129,"CF109"
87146,"CF111"
87148,"CF402"
87160,"CF218"
87197,"CF250"
87202,"CF402"
87238,"CF242"
87248,"CF604"
87249,"CF242"
87262,"CF109"
87295,"CF111"
87299,"CF111"
87307,"CF404"
87312,"CF132"
87324,"CF402"
87338,"CF108"
87343,"CF119"
87387,"CF109"
87396,"CF210"
87403,"CF132"
87404,"CF113"
87445,"CF403"
87454,"CF218"
87486,"CF111"
87500,"CF111"
87502,"CF105"
87509,"CF115"
87520,"CF115"
87529,"CF402"
87542,"CF413"
87555,"CF402"
87559,"CF402"
87561,"CF209"
87563,"CF242"
87564,"CF408"
87598,"CF242"
87610,"CF125"
87618,"CF420"
87623,"CF132"
87642,"CF604"
87644,"CF406"
87645,"CF111"
87672,"CF132"
87697,"CF111"
87711,"CF604"
87721,"CF402"
87746,"CF126"
87758,"CF111"
87762,"CF250"
87774,"CF245"
87778,"CF111"
87788,"CF408"
87797,"CF402"
87801,"CF132"
87808,"CF111"
87812,"CF121"
87834,"CF126"
87855,"CF233"
87858,"CF119"
87859,"CF117"
87876,"CF132"
87906,"CF103"
87937,"CF402"
87938,"CF123"
87954,"CF232"
87955,"CF404"
87966,"CF111"
87981,"CF111"
88004,"CF206"
88024,"CF132"
88029,"CF242"
88033,"CF413"
88072,"CF101"
88086,"CF408"
88092,"CF213"
88099,"CF133"
88102,"CF111"
88116,"CF111"
88117,"CF408"
88124,"CF266"
88125,"CF213"
88129,"CF111"
88131,"CF242"
88158,"CF109"
88159,"CF125"
88160,"CF105"
88176,"CF413"
88184,"CF413"
88185,"CF404"
88188,"CF125"
88220,"CF402"
88229,"CF111"
88230,"CF105"
88239,"CF115"
88279,"CF111"
88304,"CF402"
88312,"CF105"
88313,"CF221"
88343,"CF242"
88375,"CF117"
88380,"CF413"
88394,"CF249"
88399,"CF415"
88419,"CF123"
88423,"CF105"
88426,"CF245"
88440,"CF245"
88447,"CF229"
88448,"CF243"
88450,"CF125"
88452,"CF124"
88454,"CF242"
88491,"CF403"
88514,"CF109"
88530,"CF101"
88547,"CF115"
88568,"CF124"
88570,"CF266"
88588,"CF109"
88590,"CF111"
88599,"CF111"
88615,"CF218"
88630,"CF413"
88676,"CF420"
88679,"CF244"
88728,"CF114"
88738,"CF413"
88782,"CF119"
88789,"CF125"
88800,"CF408"
88831,"CF111"
88838,"CF218"
88848,"CF109"
88859,"CF101"
88869,"CF408"
88871,"CF111"
88914,"CF114"
88917,"CF111"
88925,"CF219"
88930,"CF408"
88957,"CF111"
88961,"CF105"
88994,"CF109"
89008,"CF109"
89009,"CF109"
89010,"CF228"
89014,"CF103"
89062,"CF108"
89068,"CF221"
89075,"CF115"
89086,"CF123"
89095,"CF604"
89101,"CF111"
89161,"CF111"
89189,"CF123"
89195,"CF111"
89221,"CF111"
89231,"CF242"
89247,"CF408"
89259,"CF131"
89264,"CF111"
89265,"CF403"
89268,"CF111"
89276,"CF117"
89291,"CF402"
89298,"CF229"
89312,"CF133"
89321,"CF402"
89322,"CF132"
89333,"CF111"
89376,"CF113"
89378,"CF218"
89387,"CF605"
89396,"CF246"
89434,"CF103"
89442,"CF111"
89464,"CF221"
89467,"CF101"
89482,"CF202"
89520,"CF245"
89530,"CF123"
89536,"CF111"
89538,"CF402"
89543,"CF406"
89549,"CF603"
89550,"CF402"
89553,"CF402"
89559,"CF229"
89561,"CF114"
89597,"CF133"
89606,"CF133"
89618,"CF111"
89624,"CF410"
89667,"CF261"
89670,"CF245"
89685,"CF417"
89690,"CF245"
89718,"CF261"
89737,"CF402"
89743,"CF402"
89757,"CF229"
89781,"CF242"
89805,"CF245"
89813,"CF129"
89815,"CF125"
89820,"CF126"
89828,"CF125"
89889,"CF202"
89906,"CF132"
89960,"CF111"
90024,"CF413"
90049,"CF105"
90059,"CF133"
90062,"CF245"
90066,"CF243"
90073,"CF119"
90093,"CF245"
90112,"CF113"
90118,"CF242"
90127,"CF111"
90130,"CF119"
90140,"CF123"
90157,"CF111"
90172,"CF218"
90173,"CF132"
90196,"CF109"
90201,"CF605"
90204,"CF123"
90229,"CF115"
90235,"CF402"
90236,"CF123"
90243,"CF413"
90246,"CF105"
90254,"CF123"
90315,"CF229"
90316,"CF402"
90330,"CF123"
90351,"CF117"
90369,"CF101"
90376,"CF123"
90392,"CF128"
90445,"CF218"
90452,"CF109"
90457,"CF242"
90462,"CF119"
90464,"CF109"
90475,"CF113"
90478,"CF115"
90483,"CF132"
90489,"CF402"
90502,"CF245"
90514,"CF115"
90522,"CF103"
90530,"CF245"
90536,"CF413"
90547,"CF119"
90556,"CF601"
90562,"CF604"
90586,"CF601"
90587,"CF119"
90601,"CF219"
90602,"CF408"
90614,"CF604"
90628,"CF218"
90632,"CF219"
90639,"CF101"
90642,"CF402"
90650,"CF119"
90652,"CF219"
90661,"CF111"
90678,"CF211"
90707,"CF128"
90709,"CF413"
90723,"CF111"
90730,"CF410"
90750,"CF405"
90754,"CF125"
90758,"CF105"
90761,"CF408"
90785,"CF218"
90786,"CF221"
90791,"CF254"
90810,"CF111"
90859,"CF132"
90860,"CF109"
90861,"CF109"
90875,"CF406"
90884,"CF132"
90892,"CF111"
90894,"CF123"
90926,"CF413"
90928,"CF112"
90931,"CF242"
90932,"CF109"
90937,"CF402"
90970,"CF119"
90979,"CF402"
91005,"CF111"
91029,"CF109"
91031,"CF111"
91037,"CF105"
91048,"CF111"
91049,"CF109"
91057,"CF128"
91085,"CF406"
91093,"CF121"
91102,"CF103"
91104,"CF243"
91119,"CF111"
91130,"CF604"
91134,"CF123"
91137,"CF132"
91160,"CF117"
91161,"CF109"
91170,"CF245"
91176,"CF123"
91189,"CF229"
91192,"CF125"
91207,"CF123"
91208,"CF101"
91216,"CF115"
91271,"CF221"
91297,"CF119"
91298,"CF410"
91311,"CF111"
91327,"CF128"
91335,"CF410"
91340,"CF132"
91364,"CF117"
91371,"CF604"
91377,"CF103"
91391,"CF205"
91406,"CF410"
91450,"CF258"
91491,"CF111"
91510,"CF133"
91537,"CF402"
91540,"CF113"
91543,"CF103"
91565,"CF117"
91574,"CF123"
91606,"CF123"
91617,"CF123"
91658,"CF102"
91667,"CF105"
91702,"CF111"
91706,"CF132"
91724,"CF418"
91726,"CF232"
91729,"CF206"
91733,"CF123"
91738,"CF132"
91770,"CF123"
91780,"CF410"
91796,"CF103"
91804,"CF132"
91814,"CF601"
91816,"CF110"
91850,"CF115"
91858,"CF221"
91896,"CF245"
91899,"CF109"
91916,"CF237"
91949,"CF229"
91957,"CF402"
91958,"CF249"
91968,"CF119"
91986,"CF123"
91990,"CF604"
91994,"CF218"
92016,"CF123"
92041,"CF111"
92066,"CF111"
92108,"CF201"
92141,"CF111"
92160,"CF123"
92185,"CF111"
92199,"CF123"
92251,"CF210"
92252,"CF409"
92289,"CF229"
92290,"CF113"
92305,"CF229"
92316,"CF117"
92335,"CF242"
92337,"CF132"
92344,"CF103"
92352,"CF237"
92353,"CF112"
92374,"CF105"
92376,"CF113"
92378,"CF102"
92380,"CF132"
92394,"CF123"
92397,"CF406"
92407,"CF133"
92413,"CF132"
92416,"CF132"
92438,"CF107"
92456,"CF132"
92460,"CF132"
92491,"CF221"
92495,"CF106"
92510,"CF133"
92540,"CF123"
92552,"CF133"
92556,"CF111"
92569,"CF123"
92580,"CF406"
92590,"CF221"
92607,"CF128"
92618,"CF124"
92625,"CF132"
92630,"CF101"
92657,"CF252"
92679,"CF109"
92689,"CF229"
92744,"CF406"
92756,"CF128"
92766,"CF601"
92779,"CF123"
92783,"CF406"
92798,"CF221"
92807,"CF406"
92817,"CF102"
92833,"CF109"
92838,"CF111"
92854,"CF221"
92860,"CF123"
92873,"CF128"
92874,"CF122"
92890,"CF604"
92896,"CF133"
92912,"CF132"
92917,"CF132"
92957,"CF405"
92972,"CF604"
92991,"CF132"
93001,"CF406"
93002,"CF109"
93046,"CF111"
93057,"CF210"
93072,"CF221"
93108,"CF129"
93143,"CF125"
93145,"CF132"
93148,"CF132"
93151,"CF132"
93156,"CF123"
93158,"CF132"
93173,"CF123"
93176,"CF132"
93177,"CF410"
93186,"CF123"
93189,"CF123"
93192,"CF128"
93197,"CF123"
93209,"CF132"
93226,"CF126"
93248,"CF218"
93257,"CF123"
93266,"CF403"
93269,"CF113"
93273,"CF501"
93282,"CF129"
93287,"CF111"
93289,"CF257"
93303,"CF132"
93307,"CF133"
93308,"CF123"
93311,"CF123"
93322,"CF128"
93324,"CF403"
93337,"CF601"
93342,"CF245"
93349,"CF123"
93352,"CF127"
93358,"CF218"
93364,"CF132"
93386,"CF105"
93400,"CF405"
93420,"CF119"
93462,"CF601"
93496,"CF406"
93504,"CF127"
93515,"CF105"
93516,"CF132"
93521,"CF132"
93547,"CF109"
93548,"CF210"
93552,"CF132"
93590,"CF102"
93599,"CF418"
93628,"CF115"
93639,"CF123"
93652,"CF133"
93680,"CF101"
93681,"CF604"
93684,"CF119"
93712,"CF132"
93713,"CF221"
93724,"CF111"
94014,"CF111"
94022,"CF401"
94026,"CF261"
94028,"CF111"
94031,"CF261"
94043,"CF245"
94046,"CF229"
94047,"CF123"
94088,"CF604"
94116,"CF133"
94124,"CF406"
94132,"CF218"
94200,"CF604"
94221,"CF123"
94228,"CF123"
94238,"CF262"
94266,"CF406"
94304,"CF402"
94310,"CF249"
94326,"CF402"
94330,"CF124"
94370,"CF601"
94428,"CF242"
94460,"CF111"
94461,"CF105"
94476,"CF111"
94495,"CF410"
94516,"CF221"
94541,"CF111"
94581,"CF105"
94599,"CF110"
94605,"CF133"
94611,"CF409"
94622,"CF119"
94634,"CF242"
94638,"CF126"
94649,"CF109"
94658,"CF125"
94666,"CF101"
94671,"CF111"
94702,"CF420"
94729,"CF410"
94758,"CF111"
94759,"CF406"
94778,"CF113"
94784,"CF132"
94786,"CF221"
94875,"CF117"
94881,"CF229"
94888,"CF410"
94898,"CF111"
94899,"CF119"
94923,"CF604"
94993,"CF245"
95022,"CF111"
95034,"CF111"
95097,"CF119"
95099,"CF101"
95104,"CF410"
95135,"CF418"
95186,"CF113"
95199,"CF133"
95205,"CF126"
95263,"CF125"
95268,"CF229"
95297,"CF123"
95340,"CF111"
95361,"CF202"
95406,"CF117"
95412,"CF212"
95452,"CF229"
95459,"CF111"
95466,"CF119"
95480,"CF103"
95496,"CF420"
95511,"CF420"
95519,"CF119"
95530,"CF115"
95637,"CF242"
95725,"CF601"
95745,"CF410"
95774,"CF601"
95808,"CF111"
95880,"CF242"
95918,"CF229"
95928,"CF402"
95936,"CF132"
95939,"CF113"
95954,"CF105"
95958,"CF604"
95971,"CF604"
95972,"CF209"
95986,"CF123"
95988,"CF242"
95992,"CF123"
95999,"CF132"
96019,"CF119"
96037,"CF222"
96062,"CF109"
96068,"CF111"
96083,"CF109"
96105,"CF103"
96125,"CF115"
96133,"CF111"
96137,"CF413"
96138,"CF105"
96148,"CF406"
96151,"CF403"
96169,"CF111"
96173,"CF408"
96181,"CF123"
96191,"CF245"
96211,"CF420"
96224,"CF232"
96261,"CF103"
96280,"CF601"
96306,"CF103"
96309,"CF125"
96376,"CF133"
96415,"CF103"
96422,"CF111"
96515,"CF221"
96517,"CF402"
96525,"CF604"
96559,"CF413"
96562,"CF128"
96577,"CF413"
96588,"CF132"
96597,"CF125"
96634,"CF403"
96639,"CF605"
96647,"CF604"
96659,"CF117"
96722,"CF403"
96732,"CF101"
96748,"CF111"
96755,"CF402"
96794,"CF237"
96797,"CF101"
96801,"CF123"
96804,"CF132"
96841,"CF603"
96856,"CF123"
96875,"CF206"
96881,"CF111"
96882,"CF408"
96931,"CF601"
96974,"CF413"
96978,"CF410"
96981,"CF111"
96990,"CF604"
96994,"CF603"
97002,"CF410"
97014,"CF249"
97039,"CF123"
97051,"CF221"
97067,"CF218"
97080,"CF118"
97081,"CF111"
97101,"CF119"
97104,"CF402"
97131,"CF132"
97148,"CF113"
97151,"CF406"
97152,"CF111"
97181,"CF123"
97183,"CF108"
97194,"CF109"
97195,"CF132"
97202,"CF103"
97204,"CF123"
97207,"CF250"
97229,"CF221"
97238,"CF124"
97243,"CF221"
97254,"CF245"
97258,"CF245"
97286,"CF109"
97292,"CF113"
97308,"CF413"
97311,"CF124"
97314,"CF122"
97325,"CF212"
97333,"CF402"
97339,"CF111"
97347,"CF221"
97356,"CF101"
97359,"CF402"
97360,"CF212"
97366,"CF115"
97367,"CF601"
97397,"CF109"
97401,"CF123"
97420,"CF237"
97455,"CF123"
97468,"CF119"
97476,"CF101"
97479,"CF101"
97481,"CF132"
97487,"CF117"
97494,"CF123"
97498,"CF116"
97515,"CF113"
97529,"CF103"
97545,"CF109"
97557,"CF415"
97567,"CF110"
97630,"CF103"
97638,"CF123"
97641,"CF402"
97646,"CF402"
97658,"CF111"
97672,"CF601"
97677,"CF605"
97695,"CF410"
97709,"CF125"
97723,"CF101"
97726,"CF111"
97766,"CF105"
97805,"CF101"
97807,"CF410"
97874,"CF111"
97965,"CF604"
97969,"CF111"
97997,"CF102"
98001,"CF245"
98002,"CF111"
98004,"CF102"
98015,"CF252"
98020,"CF232"
98038,"CF105"
98046,"CF242"
98089,"CF229"
98100,"CF410"
98103,"CF406"
98115,"CF242"
98119,"CF410"
98129,"CF111"
98136,"CF604"
98147,"CF410"
98158,"CF410"
98162,"CF410"
98178,"CF404"
98185,"CF111"
98188,"CF410"
98189,"CF410"
98283,"CF221"
98329,"CF124"
98352,"CF111"
98355,"CF245"
98366,"CF123"
98378,"CF105"
98402,"CF212"
98406,"CF123"
98415,"CF123"
98417,"CF402"
98437,"CF111"
98447,"CF221"
98476,"CF111"
98485,"CF410"
98506,"CF237"
98512,"CF127"
98520,"CF222"
98522,"CF221"
98563,"CF402"
98573,"CF402"
98580,"CF111"
98581,"CF111"
98615,"CF127"
98645,"CF111"
98647,"CF402"
98669,"CF119"
98670,"CF242"
98685,"CF410"
98686,"CF123"
98693,"CF123"
98694,"CF111"
98695,"CF111"
98727,"CF126"
98752,"CF218"
98762,"CF132"
98807,"CF402"
98836,"CF119"
98848,"CF218"
98902,"CF124"
98918,"CF402"
98927,"CF221"
98935,"CF113"
98954,"CF202"
98956,"CF113"
98959,"CF604"
98969,"CF402"
98980,"CF404"
98990,"CF212"
99010,"CF221"
99084,"CF604"
99133,"CF109"
99161,"CF410"
99176,"CF237"
99179,"CF123"
99180,"CF408"
99206,"CF123"
99209,"CF413"
99213,"CF249"
99252,"CF219"
99267,"CF110"
99285,"CF123"
99290,"CF123"
99308,"CF418"
99317,"CF123"
99319,"CF402"
99324,"CF105"
99328,"CF132"
99367,"CF242"
99373,"CF132"
99381,"CF117"
99385,"CF413"
99414,"CF127"
99417,"CF604"
99418,"CF133"
99475,"CF132"
99489,"CF242"
99501,"CF123"
99508,"CF402"
99521,"CF402"
99529,"CF245"
99568,"CF402"
99587,"CF605"
99596,"CF111"
99597,"CF123"
99619,"CF402"
99629,"CF103"
99645,"CF408"
99649,"CF218"
99670,"CF126"
99681,"CF229"
99687,"CF105"
99692,"CF115"
99709,"CF404"
99723,"CF132"
99742,"CF604"
99751,"CF408"
99757,"CF125"
99758,"CF252"
99789,"CF604"
99797,"CF409"
99800,"CF105"
99889,"CF402"
99900,"CF252"
99918,"CF111"
99928,"CF111"
99937,"CF105"
99943,"CF123"
99945,"CF111"
99950,"CF402"
