"unique_id","Company_category","contract_type","ECO_SECT","JOB_CONDITION","JOB_CATEGORY","WORKING_HOURS","Emolument","employee_count","Job_dep","Work_description"
1908,"ct_9","CDI","JC","C","O",1820,30366,"tr_4","06","388c"
1920,"ct_9","CDI","HZ","C","O",2252,23704,"tr_3","06","641b"
1922,"ct_8","CDI","PZ","C","O",3000,41113,"tr_2","06","421b"
1923,"ct_9","CDI","NZ","P","O",1895,18549,"tr_5","06","684a"
1924,"ct_9","CDI","GZ","C","O",1820,18417,"tr_2","06","556a"
1929,"ct_6","CDI","LZ","C","O",2093,26864,"tr_1","06","463e"
1934,"ct_8","CDI","QA","C","O",1820,35641,"tr_6","06","372c"
1943,"ct_9","CDI","GZ","C","O",2079,17078,"tr_1","06","554c"
1951,"ct_9","CDI","MA","C","O",1820,33643,"tr_2","06","461e"
1954,"ct_9","CDI","GZ","C","O",1809,47659,"tr_0","06","344d"
1961,"ct_9","CDI","QB","C","O",2007,18167,"tr_3","06","525d"
1970,"ct_9","CDI","JC","C","O",1820,29764,"tr_5","06","388a"
1971,"ct_8","CDI","GZ","C","O",1831,32257,"tr_2","06","344d"
1974,"ct_9","CDI","MA","P","O",1145,28989,"tr_4","06","388a"
1979,"ct_9","CDI","GZ","C","O",2111,33869,"tr_3","06","433d"
1980,"ct_9","CDI","QA","C","O",835,18575,"tr_6","06","526a"
1987,"ct_2","CDI","OZ","C","O",1820,53799,"tr_6","06","333f"
1993,"ct_9","CDI","MC","C","O",1397,21047,"tr_6","95","463d"
1995,"ct_9","APP","GZ","C","A",909,6322,"tr_1","06","433d"
1997,"ct_9","CDI","JB","C","O",2200,61625,"tr_6","06","344b"
2006,"ct_8","CDI","PZ","C","O",1820,37361,"tr_5","06","341a"
2012,"ct_9","CDI","QB","P","O",2395,50230,"tr_4","06","344b"
2024,"ct_9","CDI","GZ","C","O",694,15371,"tr_1","06","344d"
2032,"ct_8","CDI","RZ","C","O",1819,19633,"tr_1","06","562b"
2042,"ct_9","CDI","CL","C","O",1836,33513,"tr_6","13","477a"
2047,"ct_9","CDI","IZ","P","O",1168,8930,"tr_4","06","561d"
2079,"ct_9","APP","HZ","C","A",546,10805,"tr_3","75","556a"
2080,"ct_9","CDI","HZ","C","O",1820,38324,"tr_6","06","373a"
2087,"ct_9","CDI","QB","P","O",2395,56137,"tr_4","06","344b"
2092,"ct_9","CDI","CE","C","O",369,11873,"tr_5","06","484a"
2095,"ct_9","CDI","MA","C","O",1820,27652,"tr_2","06","526b"
2098,"ct_9","CDD","RZ","C","O",1657,15252,"tr_4","06","634d"
2099,"ct_9","CDI","GZ","C","O",1820,14471,"tr_1","06","634c"
2112,"ct_8","CDI","OZ","C","O",1848,34940,"tr_6","06","545d"
2113,"ct_9","CDI","JC","C","O",2036,48024,"tr_6","31","388a"
2118,"ct_8","CDI","PZ","C","O",1820,29768,"tr_4","06","341a"
2119,"ct_9","CDI","KZ","C","O",1820,38208,"tr_1","06","376e"
2120,"ct_9","TTP","NZ","P","O",1073,13625,"tr_1","06","546b"
2122,"ct_9","CDI","GZ","C","O",1768,19117,"tr_3","06","643a"
2123,"ct_9","CDI","GZ","C","O",1786,27533,"tr_5","06","461c"
2126,"ct_9","CDI","QB","C","O",2200,18502,"tr_3","06","525d"
2129,"ct_9","CDD","GZ","C","O",180,1501,"tr_4","06","554e"
2132,"ct_8","CDI","QB","C","O",1832,17421,"tr_4","06","526d"
2133,"ct_9","CDI","CH","C","O",1706,18900,"tr_2","06","474c"
2135,"ct_9","CDI","NZ","C","O",2200,50727,"tr_5","92","385a"
2140,"ct_8","CDI","QB","C","O",1917,12329,"tr_3","06","526a"
2143,"ct_9","CDI","QA","P","O",2101,31465,"tr_6","06","431f"
2151,"ct_8","CDI","SZ","C","O",1820,39276,"tr_6","06","461f"
2153,"ct_9","CDI","IZ","C","O",1566,15674,"tr_1","06","636d"
2155,"ct_9","CDI","QB","C","O",1817,15072,"tr_3","06","525d"
2165,"ct_9","CDI","GZ","C","O",1799,29099,"tr_3","06","462e"
2166,"ct_9","CDI","IZ","C","O",1540,14811,"tr_1","06","534a"
2169,"ct_8","CDI","SZ","C","O",1820,44790,"tr_6","06","373b"
2172,"ct_9","CDI","FZ","C","O",1775,16445,"tr_2","06","632g"
2178,"ct_9","CDI","GZ","C","O",2028,20444,"tr_1","06","462c"
2189,"ct_9","CDI","NZ","C","O",1916,38581,"tr_3","06","372a"
2207,"ct_8","CDI","QB","C","O",1820,18656,"tr_2","06","526c"
2217,"ct_9","CDI","NZ","C","A",680,4921,"tr_5","06","463d"
2221,"ct_9","CDI","GZ","C","O",1986,17812,"tr_3","06","676c"
2223,"ct_9","CDI","IZ","C","O",1774,18683,"tr_3","06","561e"
2229,"ct_8","CDI","PZ","C","O",1889,39031,"tr_5","06","341a"
2233,"ct_9","CDI","PZ","P","O",780,12655,"tr_1","06","423a"
2236,"ct_9","CDI","CA","P","O",224,1536,"tr_1","06","684a"
2241,"ct_8","CDI","QA","C","O",1718,56177,"tr_1","06","344b"
2245,"ct_1","AUT","OZ","C","O",1820,23762,"tr_5","06","531a"
2250,"ct_6","CDI","IZ","C","O",1820,21151,"tr_1","06","488a"
2254,"ct_9","CDI","FZ","C","O",613,5420,"tr_1","06","681b"
2259,"ct_7","CDI","QB","F","O",328,2157,"tr_1","06","563b"
2273,"ct_9","CDI","GZ","C","O",1918,17594,"tr_4","06","556a"
2276,"ct_9","CDI","IZ","C","O",585,5712,"tr_1","06","561e"
2284,"ct_9","CDI","QA","C","O",2056,19593,"tr_1","06","526e"
2299,"ct_9","CDI","EZ","P","O",432,3402,"tr_1","06","684b"
2302,"ct_8","CDI","QB","C","X",1838,13537,"tr_4","06","684a"
2304,"ct_6","CDI","GZ","C","O",2028,16773,"tr_1","06","543g"
2306,"ct_9","CDI","NZ","C","O",1744,13699,"tr_3","06","534a"
2308,"ct_9","CDI","FZ","C","O",1762,20351,"tr_2","06","633a"
2313,"ct_5","CDI","NZ","C","O",1833,26173,"tr_2","06","461e"
2315,"ct_9","CDI","CJ","C","O",1820,22628,"tr_6","06","672a"
2321,"ct_9","CDI","GZ","C","O",2028,17016,"tr_1","06","554b"
2326,"ct_9","CDI","GZ","C","O",1953,16068,"tr_3","06","554a"
2327,"ct_9","CDI","CE","C","O",1910,18019,"tr_2","06","652a"
2332,"ct_9","CDI","HZ","C","O",1820,22661,"tr_4","06","333c"
2339,"ct_9","CDI","MA","C","O",1958,19371,"tr_2","06","474c"
2343,"ct_9","CDI","FZ","C","O",1635,14547,"tr_1","06","632a"
2347,"ct_3","CDI","QA","C","O",1820,15094,"tr_6","06","525d"
2352,"ct_9","TOA","RZ","K","O",273,1398,"tr_5","06","543b"
2355,"ct_9","CDI","HZ","P","O",690,9658,"tr_4","06","451a"
2366,"ct_8","CDI","OZ","C","O",1820,48514,"tr_6","06","388c"
2376,"ct_9","CDI","GZ","C","O",1870,21986,"tr_2","06","462a"
2413,"ct_9","CDI","GZ","C","O",1887,16997,"tr_1","06","554e"
2415,"ct_9","CDI","EZ","C","O",1829,35282,"tr_5","06","481a"
2417,"ct_8","CDI","QA","P","O",616,14818,"tr_6","06","344b"
2419,"ct_9","CDI","GZ","C","O",1971,15704,"tr_1","06","554a"
2426,"ct_8","CDI","QA","P","O",909,13683,"tr_6","06","431f"
2427,"ct_1","CDD","MB","P","O",344,9884,"tr_6","63","342g"
2431,"ct_9","CDI","MB","C","O",2200,56532,"tr_5","06","388e"
2440,"ct_8","CDI","QA","C","O",1820,13632,"tr_3","06","526d"
2448,"ct_8","CDD","SZ","K","O",632,10130,"tr_2","06","423b"
2450,"ct_9","CDI","HZ","C","O",432,10796,"tr_3","06","676a"
2451,"ct_9","CDI","FZ","C","O",1572,14728,"tr_1","06","632g"
2452,"ct_9","CDI","GZ","C","O",1387,27995,"tr_1","06","462e"
2464,"ct_8","AUT","PZ","P","X",1040,11598,"tr_4","06","525a"
2467,"ct_8","CDI","QB","C","O",1819,26479,"tr_2","06","434d"
2470,"ct_9","CDI","FZ","C","O",1654,27344,"tr_2","06","632j"
2472,"ct_9","CDI","HZ","C","O",1821,23203,"tr_4","06","451a"
2475,"ct_9","CDI","CE","C","O",1820,39225,"tr_3","75","463d"
2495,"ct_8","CDI","NZ","P","O",589,4462,"tr_1","06","564a"
2497,"ct_9","CDI","GZ","C","O",1818,17978,"tr_6","06","551a"
2501,"ct_9","TTP","NZ","C","O",1847,19520,"tr_2","06","681a"
2505,"ct_9","CDI","JC","C","O",1977,37555,"tr_6","06","388d"
2513,"ct_9","CDI","GZ","C","O",1834,26886,"tr_6","75","462b"
2514,"ct_6","CDD","FZ","C","O",154,1167,"tr_2","06","681a"
2525,"ct_9","CDI","GZ","C","O",1823,20769,"tr_1","06","554b"
2528,"ct_9","CDI","MA","C","O",1928,17838,"tr_1","06","628g"
2538,"ct_6","CDI","IZ","C","O",1599,21876,"tr_1","06","636d"
2563,"ct_9","CDI","RZ","P","O",177,15362,"tr_1","06","424a"
2566,"ct_9","CDI","GZ","P","O",1092,11400,"tr_3","06","552a"
2571,"ct_9","CDI","CM","C","O",1743,33670,"tr_1","06","463c"
2575,"ct_9","CDD","KZ","C","O",2229,21435,"tr_1","06","545b"
2580,"ct_7","CDI","TZ","C","O",1190,13716,"tr_1","06","563c"
2582,"ct_7","CDI","QB","P","O",743,6825,"tr_1","06","563b"
2585,"ct_9","CDI","DZ","C","O",1820,25680,"tr_5","06","461d"
2586,"ct_9","CDI","FZ","C","O",1624,30119,"tr_3","06","543g"
2602,"ct_9","CDI","NZ","P","O",1455,27218,"tr_5","06","462e"
2612,"ct_3","AUT","QA","C","O",1819,20211,"tr_6","06","526a"
2616,"ct_9","CDI","KZ","C","O",1758,23338,"tr_2","06","467a"
2617,"ct_9","CDD","SZ","P","O",325,12392,"tr_0","06","562b"
2627,"ct_9","CDI","NZ","P","O",1399,16174,"tr_1","06","542a"
2633,"ct_9","CDI","GZ","C","O",1828,20080,"tr_1","06","433d"
2643,"ct_9","CDI","GZ","P","O",1854,14998,"tr_1","06","552a"
2651,"ct_9","TTP","NZ","C","O",320,2264,"tr_2","06","676c"
2661,"ct_8","CDI","PZ","P","O",910,37896,"tr_5","06","342c"
2662,"ct_9","CDI","CM","P","O",431,23505,"tr_0","06","433c"
2663,"ct_9","CDI","HZ","C","O",1827,27681,"tr_5","06","641b"
2683,"ct_9","CDI","GZ","C","O",1415,29963,"tr_3","06","554b"
2686,"ct_9","CDI","GZ","P","O",333,2486,"tr_5","06","551a"
2698,"ct_9","CDD","GZ","P","O",232,2817,"tr_1","06","554f"
2700,"ct_9","CDI","GZ","C","O",2184,29973,"tr_4","06","462a"
2707,"ct_8","CDI","PZ","C","O",1820,20755,"tr_3","06","421b"
2720,"ct_9","CDI","QB","C","O",2565,25776,"tr_3","06","525d"
2723,"ct_8","CDI","OZ","F","O",364,5919,"tr_4","06","545d"
2726,"ct_6","CDI","GZ","C","O",1990,24280,"tr_1","06","653a"
2734,"ct_7","CDI","QB","F","O",582,7791,"tr_0","06","563b"
2737,"ct_9","CDI","KZ","C","O",936,52571,"tr_6","06","373c"
2745,"ct_9","CDI","GZ","C","O",2027,19240,"tr_5","06","636a"
2746,"ct_9","CDI","JC","C","O",2001,29874,"tr_6","06","388a"
2751,"ct_9","CDI","GZ","C","O",1820,51446,"tr_3","06","373c"
2756,"ct_9","CDI","RZ","P","O",466,5683,"tr_1","06","542a"
2774,"ct_9","CDI","JC","C","O",1732,30787,"tr_6","06","388d"
2788,"ct_9","CDI","GZ","C","O",1820,14019,"tr_1","06","634c"
2789,"ct_9","CDI","QB","P","O",1543,35092,"tr_4","06","344b"
2792,"ct_8","CDI","QA","F","O",442,8409,"tr_1","06","344a"
2797,"ct_9","CDI","KZ","C","O",1618,29620,"tr_1","06","461d"
2803,"ct_9","CDI","QA","C","O",1709,14304,"tr_6","06","525d"
2806,"ct_6","CDI","HZ","C","O",1840,18681,"tr_3","06","642b"
2808,"ct_9","CDI","CH","C","O",1602,17854,"tr_3","06","673a"
2811,"ct_9","CDI","QB","C","O",1228,10079,"tr_3","06","525d"
2817,"ct_9","CDI","HZ","C","O",2372,52732,"tr_2","06","389a"
2820,"ct_9","CDI","JC","C","O",2200,50422,"tr_6","06","388a"
2826,"ct_9","CDI","HZ","C","O",253,13430,"tr_2","06","655a"
2831,"ct_9","CDI","HZ","C","O",1498,15920,"tr_4","06","451a"
2837,"ct_2","CDI","OZ","C","O",1844,27520,"tr_6","06","524c"
2839,"ct_9","CDI","IZ","C","O",1820,12323,"tr_1","06","561b"
2842,"ct_9","CDI","EZ","C","O",1290,17310,"tr_2","06","461b"
2843,"ct_9","CDI","HZ","C","O",1723,54941,"tr_1","06","466c"
2846,"ct_1","AUT","PZ","C","O",1211,12284,"tr_4","06","523b"
2847,"ct_9","CDI","GZ","P","O",296,3421,"tr_6","77","541b"
2851,"ct_9","CDI","RZ","C","O",1991,15336,"tr_1","06","424a"
2858,"ct_9","CDI","QB","P","O",1350,13199,"tr_3","06","435b"
2864,"ct_8","CDI","PZ","P","O",620,6255,"tr_3","06","341a"
2877,"ct_6","CDI","FZ","C","O",1486,19136,"tr_1","07","633a"
2881,"ct_9","CDI","FZ","C","O",1603,20321,"tr_1","07","632g"
2906,"ct_2","AUT","PZ","C","O",303,3454,"tr_1","07","421b"
2916,"ct_9","CDI","GZ","C","O",1972,21596,"tr_1","07","551a"
2922,"ct_9","CDI","GZ","C","O",1820,21475,"tr_3","26","462d"
2929,"ct_9","CDI","QA","C","O",2092,19748,"tr_2","26","526e"
2936,"ct_6","CDI","QA","C","O",1707,14321,"tr_1","26","526b"
2942,"ct_2","CDD","OZ","P","O",255,2959,"tr_3","07","424a"
2945,"ct_9","CDI","EZ","C","O",1820,20397,"tr_4","38","628g"
2948,"ct_9","CDI","CL","C","O",1827,25755,"tr_5","07","487a"
2961,"ct_9","CDI","HZ","C","O",1823,40393,"tr_1","13","389a"
2967,"ct_9","CDI","QA","C","O",1824,15521,"tr_3","07","526e"
2968,"ct_9","CDI","GZ","C","O",2018,26683,"tr_1","26","462a"
2975,"ct_9","CDI","CL","C","O",1731,22005,"tr_6","07","624e"
2978,"ct_9","CDI","CA","C","O",1842,20692,"tr_5","07","625d"
2989,"ct_9","CDI","CL","C","O",1703,18996,"tr_6","07","623a"
2990,"ct_6","CDI","FZ","C","O",1464,15366,"tr_1","07","632g"
3001,"ct_9","CDI","GZ","C","O",1850,18209,"tr_1","07","462a"
3002,"ct_9","CDI","KZ","C","O",1708,32514,"tr_1","07","467a"
3003,"ct_8","CDI","QB","P","O",1412,15096,"tr_5","26","526a"
3007,"ct_9","TTP","NZ","C","O",1195,10490,"tr_1","38","676c"
3010,"ct_9","CDI","CA","C","O",1877,25363,"tr_1","26","554a"
3012,"ct_9","CDI","KZ","C","O",1713,20757,"tr_1","07","467a"
3014,"ct_9","CDI","QA","P","O",1372,11501,"tr_3","07","525d"
3019,"ct_8","CDI","QB","C","O",1820,20380,"tr_5","07","525d"
3022,"ct_8","CDI","QB","C","X",1796,9509,"tr_5","07","676a"
3030,"ct_9","TTP","NZ","C","O",2618,24450,"tr_1","26","641a"
3033,"ct_9","CDI","LZ","Y","O",880,10104,"tr_0","07","564a"
3044,"ct_9","CDI","CC","C","O",1827,13236,"tr_3","26","627f"
3045,"ct_9","CDI","QA","C","O",1868,12732,"tr_4","07","525d"
3049,"ct_8","CDI","QA","C","O",1820,22069,"tr_6","07","526a"
3060,"ct_8","CDI","QB","C","O",1830,24485,"tr_3","07","431f"
3065,"ct_9","CDI","KZ","C","O",1840,20642,"tr_2","07","543e"
3075,"ct_8","CDI","PZ","C","O",2200,30296,"tr_1","07","421b"
3079,"ct_3","CDI","QA","C","O",1820,57502,"tr_6","07","344a"
3085,"ct_9","CDI","FZ","C","O",1758,23123,"tr_1","08","621e"
3092,"ct_8","CDI","QB","C","O",77,891,"tr_4","08","526d"
3094,"ct_9","CDI","PZ","C","O",1820,27810,"tr_3","08","423b"
3102,"ct_9","CDI","CH","C","O",2028,36971,"tr_2","08","462e"
3108,"ct_9","CDI","CC","C","O",2006,21531,"tr_0","51","626c"
3114,"ct_9","CDI","HZ","C","O",1804,24922,"tr_6","51","451a"
3119,"ct_6","CDI","QA","C","O",1820,23507,"tr_1","08","526b"
3120,"ct_8","CDI","QB","C","O",1805,16813,"tr_3","51","526a"
3126,"ct_1","AUT","PZ","P","X",1039,8219,"tr_6","51","564b"
3142,"ct_7","CDI","QB","D","O",2286,11731,"tr_1","08","563a"
3147,"ct_8","CDI","QB","C","O",1820,14880,"tr_4","08","676e"
3169,"ct_9","CDI","CJ","C","O",1840,38858,"tr_1","08","473c"
3177,"ct_5","CDI","LZ","C","O",1820,16951,"tr_6","08","684a"
3183,"ct_9","CDI","CB","C","O",1912,36773,"tr_5","08","387b"
3186,"ct_9","CDI","NZ","C","O",434,4847,"tr_2","08","681a"
3189,"ct_8","CDI","QB","C","O",1820,19163,"tr_4","08","526d"
3201,"ct_6","CDI","GZ","C","O",1720,16558,"tr_1","08","553c"
3207,"ct_7","CDI","QB","D","O",3000,16412,"tr_1","08","563a"
3210,"ct_1","AUT","OZ","C","O",1824,25762,"tr_6","08","532c"
3211,"ct_9","CDI","GZ","C","O",2007,26592,"tr_1","08","478d"
3213,"ct_9","CDI","GZ","C","O",2200,29280,"tr_2","08","634c"
3220,"ct_6","CDI","GZ","C","A",427,1001,"tr_1","08","554d"
3225,"ct_8","CDI","MA","C","O",1728,24158,"tr_3","08","543b"
3232,"ct_8","CDI","QB","P","O",1478,10349,"tr_2","08","543h"
3239,"ct_9","CDI","FZ","C","O",1579,14161,"tr_2","09","681a"
3242,"ct_9","CDI","FZ","C","O",1756,33847,"tr_3","09","481b"
3270,"ct_8","CDI","QB","C","X",1781,8039,"tr_5","09","676e"
3285,"ct_9","CDI","GZ","C","O",2500,28271,"tr_5","37","553c"
3287,"ct_9","CDI","FZ","C","O",1671,26355,"tr_1","31","633a"
3293,"ct_9","TTP","NZ","C","O",1546,17031,"tr_6","09","543h"
3303,"ct_9","CDI","GZ","C","O",1333,11546,"tr_3","09","551a"
3310,"ct_1","AUT","OZ","C","O",1824,33927,"tr_6","09","532b"
3314,"ct_8","CDI","IZ","P","O",1148,11434,"tr_1","09","643a"
3315,"ct_6","CDI","GZ","P","O",746,6755,"tr_1","09","634a"
3329,"ct_9","CDI","CH","C","O",2042,19451,"tr_3","09","623a"
3347,"ct_9","CDI","GZ","C","O",1923,22822,"tr_1","10","433d"
3350,"ct_9","CDI","MA","C","O",1862,35483,"tr_2","10","387d"
3354,"ct_9","CDI","IZ","C","O",2030,16980,"tr_2","10","561b"
3368,"ct_9","CDI","CB","C","O",1802,18339,"tr_6","10","675a"
3369,"ct_9","CDI","GZ","C","O",1992,17903,"tr_1","10","634c"
3372,"ct_9","CDI","QA","C","O",1820,17975,"tr_3","10","525d"
3377,"ct_9","CDI","CB","C","O",1827,15209,"tr_2","10","675a"
3378,"ct_9","CDI","QA","C","O",2080,24432,"tr_0","10","526e"
3387,"ct_1","CDI","PZ","P","O",1181,11338,"tr_4","10","525b"
3393,"ct_9","CDI","MA","C","O",1820,27096,"tr_3","10","474c"
3397,"ct_3","AUT","QA","C","O",1820,22800,"tr_6","10","526a"
3401,"ct_6","CDI","GZ","P","O",725,7330,"tr_1","10","554e"
3405,"ct_9","TTP","NZ","C","O",1226,17083,"tr_1","10","674a"
3413,"ct_6","CDI","IZ","C","O",2028,21028,"tr_1","10","561d"
3414,"ct_9","CDI","MA","C","O",1813,22359,"tr_4","10","543b"
3415,"ct_9","CDI","FZ","C","O",1685,26131,"tr_3","10","641a"
3419,"ct_9","CDI","MA","C","O",1796,18223,"tr_1","10","463e"
3423,"ct_9","CDI","CK","C","O",2200,31354,"tr_5","27","479b"
3426,"ct_6","CDI","GZ","P","O",1155,10567,"tr_2","10","564b"
3427,"ct_9","CDI","FZ","C","O",1546,28308,"tr_4","10","481b"
3428,"ct_9","CDI","NZ","P","O",243,1624,"tr_6","10","684a"
3431,"ct_9","CDI","HZ","C","O",1824,17633,"tr_4","10","676c"
3432,"ct_9","CDI","HZ","C","O",1974,14985,"tr_3","10","676a"
3449,"ct_8","CDI","QB","C","O",1947,18079,"tr_3","10","424a"
3456,"ct_9","CDI","GZ","C","O",1776,19214,"tr_2","10","554b"
3461,"ct_2","AUT","OZ","C","O",1824,17364,"tr_6","51","525b"
3475,"ct_9","CDI","FZ","C","O",1973,23906,"tr_3","10","641a"
3476,"ct_6","CDI","QA","P","O",260,3438,"tr_1","10","526b"
3478,"ct_9","CDI","QA","C","O",1920,17473,"tr_0","10","526e"
3486,"ct_9","CDI","GZ","C","O",2200,58922,"tr_2","10","463c"
3488,"ct_8","CDI","QB","P","O",1738,8408,"tr_2","10","563b"
3489,"ct_9","CDI","QA","P","O",1102,11196,"tr_3","10","526a"
3490,"ct_1","AUT","PZ","P","X",335,8658,"tr_6","52","564b"
3493,"ct_6","CDI","NZ","C","O",1838,25893,"tr_1","10","543h"
3495,"ct_7","CDI","TZ","C","O",296,2696,"tr_1","10","563c"
3512,"ct_9","CDI","QA","C","O",1839,23064,"tr_6","11","431f"
3516,"ct_8","CDI","PZ","C","O",1820,27216,"tr_3","11","372d"
3529,"ct_2","AUT","OZ","C","O",1820,14536,"tr_3","11","621f"
3532,"ct_1","AUT","OZ","C","O",1824,27862,"tr_6","11","532c"
3537,"ct_1","AUT","OZ","C","O",456,4039,"tr_6","11","532c"
3547,"ct_2","AUT","OZ","C","O",566,8741,"tr_5","11","451g"
3548,"ct_1","AUT","OZ","C","O",1820,18460,"tr_5","11","524b"
3565,"ct_9","CDI","CA","C","O",1757,26192,"tr_1","11","480a"
3585,"ct_9","CDI","FZ","P","O",1570,15626,"tr_1","11","542a"
3590,"ct_9","CDI","QA","C","O",1820,16076,"tr_6","11","526a"
3596,"ct_3","AUT","QA","C","O",1820,33954,"tr_6","11","433a"
3598,"ct_2","AUT","OZ","C","O",1820,19074,"tr_6","11","523c"
3599,"ct_2","CDD","OZ","P","O",346,9703,"tr_5","11","563b"
3601,"ct_9","CDI","DZ","C","O",1778,55385,"tr_5","11","386d"
3606,"ct_9","CDI","GZ","C","O",1820,48303,"tr_6","93","385c"
3609,"ct_9","CDI","QA","C","O",1839,22975,"tr_6","11","431f"
3611,"ct_8","CDD","QB","C","O",899,12424,"tr_1","11","563b"
3618,"ct_8","CDI","QB","C","O",1820,23297,"tr_3","11","434d"
3624,"ct_6","CDI","HZ","C","O",1608,15735,"tr_1","11","642a"
3625,"ct_9","CDI","CC","C","O",2028,21812,"tr_3","11","628g"
3636,"ct_8","CDI","QB","C","O",2170,18788,"tr_4","11","525d"
3644,"ct_9","CDI","GZ","C","O",1792,25225,"tr_3","11","462b"
3647,"ct_9","CDI","GZ","C","O",1820,19729,"tr_3","11","636a"
3654,"ct_9","CDI","DZ","C","O",1812,39529,"tr_3","11","485a"
3669,"ct_8","AUT","SZ","P","X",926,6226,"tr_1","11","435b"
3674,"ct_9","CDI","LZ","C","O",1820,19741,"tr_1","11","462e"
3687,"ct_1","AUT","PZ","C","O",1820,24945,"tr_5","11","422b"
3707,"ct_2","CDD","OZ","C","O",1820,19189,"tr_4","11","523c"
3713,"ct_9","CDI","SZ","C","O",2200,57772,"tr_1","11","564b"
3731,"ct_3","CDI","QA","P","O",1456,15208,"tr_6","11","525d"
3733,"ct_9","CDI","QB","C","O",1824,15165,"tr_4","11","525d"
3739,"ct_9","CDI","GZ","C","O",329,3092,"tr_3","11","634c"
3759,"ct_9","CDI","HZ","C","O",1820,51083,"tr_6","92","389a"
3776,"ct_8","CDI","OZ","C","O",1910,20287,"tr_4","11","545d"
3786,"ct_7","CDI","TZ","C","O",399,3733,"tr_1","12","563c"
3802,"ct_9","CDI","CA","C","O",1820,17800,"tr_5","12","625f"
3804,"ct_8","TOA","RZ","F","O",793,9749,"tr_2","12","424a"
3809,"ct_6","CDI","GZ","C","O",1433,23337,"tr_1","12","554b"
3812,"ct_8","CDI","QB","C","O",1820,29116,"tr_1","12","434d"
3814,"ct_8","CDI","QB","C","O",1642,19374,"tr_4","12","525d"
3815,"ct_9","CDI","HZ","P","O",1095,10815,"tr_6","81","521a"
3818,"ct_9","CDI","IZ","P","O",1793,14641,"tr_1","12","561b"
3836,"ct_9","CDI","KZ","C","O",324,18317,"tr_1","81","543b"
3842,"ct_9","CDD","NZ","K","O",318,2164,"tr_5","12","674c"
3855,"ct_9","CDI","GZ","C","O",1820,27228,"tr_3","48","463c"
3856,"ct_9","CDI","FZ","C","O",1481,32310,"tr_4","12","481b"
3859,"ct_8","CDI","QB","C","O",1820,25379,"tr_4","12","479b"
3878,"ct_2","CDD","QB","P","O",1637,15451,"tr_3","12","525b"
3886,"ct_9","CDI","GZ","P","O",1185,10330,"tr_4","12","634a"
3894,"ct_9","CDI","GZ","C","O",1252,12736,"tr_1","12","543f"
3896,"ct_6","CDI","QA","P","O",1611,16124,"tr_1","12","526b"
3905,"ct_9","CDI","HZ","C","O",1820,17330,"tr_1","12","643a"
3916,"ct_9","CDI","QA","C","O",1820,23756,"tr_2","12","433a"
3925,"ct_9","CDI","GZ","C","O",2028,18310,"tr_1","12","676c"
3936,"ct_6","CDI","GZ","P","O",1354,13268,"tr_3","12","542a"
3937,"ct_8","CDI","MA","C","O",1820,19713,"tr_5","35","423b"
3950,"ct_8","CDI","QB","P","O",1684,16661,"tr_4","12","434e"
3957,"ct_1","AUT","PZ","C","O",1820,15767,"tr_5","12","422e"
3965,"ct_2","AUT","OZ","P","O",1456,14729,"tr_6","12","621f"
3968,"ct_8","CDI","QB","C","O",1820,19357,"tr_3","48","526d"
3972,"ct_9","CDI","CH","C","O",2028,33808,"tr_5","12","483a"
3979,"ct_6","CDI","GZ","C","O",180,2081,"tr_1","12","554g"
3985,"ct_9","CDI","EZ","C","O",2030,21799,"tr_2","12","676a"
3987,"ct_9","CDI","GZ","C","O",1976,23657,"tr_3","12","487a"
3988,"ct_9","CDI","NZ","C","O",1820,18459,"tr_2","12","461e"
3991,"ct_8","CDI","PZ","C","O",1820,22899,"tr_4","13","423b"
3995,"ct_9","CDI","CH","C","O",NA,41781,"tr_6","13","385b"
3996,"ct_9","CDI","MC","P","O",594,9007,"tr_5","92","423a"
4004,"ct_9","CDI","KZ","P","O",1767,24963,"tr_1","13","545c"
4007,"ct_8","CDI","OZ","C","O",1840,18533,"tr_6","13","545d"
4010,"ct_9","CDI","HZ","P","O",1817,21628,"tr_6","13","451a"
4014,"ct_9","CDI","QA","P","O",285,8448,"tr_5","13","311d"
4018,"ct_1","AUT","OZ","C","O",1558,15525,"tr_6","13","532c"
4025,"ct_9","CDI","FZ","C","O",2028,22322,"tr_3","13","542a"
4030,"ct_2","AUT","OZ","C","X",1804,14217,"tr_6","13","524c"
4045,"ct_9","CDI","CA","C","O",NA,18671,"tr_4","13","463c"
4047,"ct_9","CDI","LZ","C","O",1820,25013,"tr_1","13","463e"
4052,"ct_8","CDI","SZ","C","O",1764,19364,"tr_2","13","542a"
4057,"ct_9","CDI","GZ","C","O",1820,28626,"tr_6","77","373b"
4064,"ct_9","CDI","MA","C","O",2200,44708,"tr_6","13","388e"
4075,"ct_8","CDI","QA","P","O",1466,13570,"tr_2","13","526a"
4077,"ct_6","CDI","IZ","P","O",299,2493,"tr_3","13","561d"
4094,"ct_2","CDI","OZ","C","O",1820,59068,"tr_6","13","332b"
4097,"ct_1","AUT","OZ","C","O",1824,20416,"tr_6","13","334a"
4108,"ct_9","CDI","MA","C","O",2028,39730,"tr_1","13","387b"
4110,"ct_9","CDI","KZ","C","O",2200,57280,"tr_2","13","376d"
4111,"ct_9","CDI","KZ","C","O",1820,30215,"tr_6","13","477a"
